phase,frequency,time,adcvalue
90.00,81900,39810,652.72
90.00,81900,39820,652.07
90.00,81900,39830,662.01
90.00,81900,39840,646.24
90.00,81900,39850,636.63
90.00,81900,39860,640
90.00,81900,39870,632.73
90.00,81900,39880,630.85
90.00,81900,39890,628.56
90.00,81900,39900,625.02
90.00,81900,39910,625
90.00,81900,39920,621.67
90.00,81900,39930,612.27
90.00,81900,39940,593.84
90.00,81900,39950,606.11
90.00,81900,39960,601.46
90.00,81900,39970,606.5
90.00,81900,39980,593.32
90.00,81900,39990,582.73
90.00,81900,40000,587.82
90.00,81900,40010,577.38
90.00,81900,40020,587.34
90.00,81900,40030,572.79
90.00,81900,40040,575.4
90.00,81900,40050,567.46
90.00,81900,40060,574.01
90.00,81900,40070,563.39
90.00,81900,40080,573.94
90.00,81900,40090,567.93
90.00,81900,40100,557.39
90.00,81900,40110,539.76
90.00,81900,40120,549.98
90.00,81900,40130,537.27
90.00,81900,40140,542.78
90.00,81900,40150,533.28
90.00,81900,40160,537.27
270.00,81900,40170,530.05
270.00,81900,40180,533.94
270.00,81900,40190,535.81
270.00,81900,40200,528.1
270.00,81900,40210,533.16
270.00,81900,40220,538.77
270.00,81900,40230,535.34
270.00,81900,40240,545.03
270.00,81900,40250,546.21
270.00,81900,40260,559.05
270.00,81900,40270,556.28
270.00,81900,40280,569.66
270.00,81900,40290,572.39
270.00,81900,40300,563.55
270.00,81900,40310,569.72
270.00,81900,40320,576.03
270.00,81900,40330,594.19
270.00,81900,40340,597.35
270.00,81900,40350,607.94
270.00,81900,40360,601.33
270.00,81900,40370,598.61
270.00,81900,40380,613.81
270.00,81900,40390,620.35
270.00,81900,40400,624.88
270.00,81900,40410,626.5
270.00,81900,40420,630.89
270.00,81900,40430,633.72
270.00,81900,40440,627.61
270.00,81900,40450,645.84
270.00,81900,40460,653.26
270.00,81900,40470,638.78
270.00,81900,40480,650.5
270.00,81900,40490,653.38
270.00,81900,40500,647.88
270.00,81900,40510,650.41
270.00,81900,40520,657.31
270.00,81900,40530,668.54
270.00,81900,40540,680.47
270.00,81900,40550,679.74
270.00,81900,40560,680.28
270.00,81900,40570,677.9
270.00,81900,40580,693.75
270.00,81900,40590,693.07
270.00,81900,40600,698.46
270.00,81900,40610,701.98
270.00,81900,40620,702
270.00,81900,40630,703.52
270.00,81900,40640,711.53
270.00,81900,40650,718.93
270.00,81900,40660,724.75
270.00,81900,40670,728.92
270.00,81900,40680,723.84
270.00,81900,40690,745.2
270.00,81900,40700,725.32
270.00,81900,40710,734.73
270.00,81900,40720,750.43
270.00,81900,40730,753.37
270.00,81900,40740,767.28
270.00,81900,40750,765.21
270.00,81900,40760,761.69
270.00,81900,40770,770.46
270.00,81900,40780,777.92
270.00,81900,40790,768.6
270.00,81900,40800,787.75
270.00,81900,40810,779.8
270.00,81900,40820,790.28
270.00,81900,40830,796.39
270.00,81900,40840,806.64
270.00,81900,40850,805.15
270.00,81900,40860,809.26
270.00,81900,40870,810.84
270.00,81900,40880,814.92
270.00,81900,40890,812.57
270.00,81900,40900,810.84
270.00,81900,40910,810.68
270.00,81900,40920,802.79
270.00,81900,40930,817.22
270.00,81900,40940,822.17
90.00,82000,40950,834.14
90.00,82000,40960,827.95
90.00,82000,40970,829.21
90.00,82000,40980,806.29
90.00,82000,40990,817.84
90.00,82000,41000,822.23
90.00,82000,41010,811.72
90.00,82000,41020,810.46
90.00,82000,41030,805.19
90.00,82000,41040,801.99
90.00,82000,41050,794.73
90.00,82000,41060,795.28
90.00,82000,41070,802.3
90.00,82000,41080,791.12
90.00,82000,41090,785.56
90.00,82000,41100,785.05
90.00,82000,41110,781.07
90.00,82000,41120,778.58
90.00,82000,41130,783.81
90.00,82000,41140,767.32
90.00,82000,41150,769.45
90.00,82000,41160,771.47
90.00,82000,41170,761.35
90.00,82000,41180,760.12
90.00,82000,41190,766.98
90.00,82000,41200,756.7
90.00,82000,41210,754.25
90.00,82000,41220,745.84
90.00,82000,41230,739.32
90.00,82000,41240,736
90.00,82000,41250,737.52
90.00,82000,41260,746.44
90.00,82000,41270,734.22
90.00,82000,41280,727.05
90.00,82000,41290,724.58
90.00,82000,41300,722.23
90.00,82000,41310,725.66
90.00,82000,41320,738.39
90.00,82000,41330,718.64
90.00,82000,41340,708.66
90.00,82000,41350,706.55
90.00,82000,41360,702.41
90.00,82000,41370,700.22
90.00,82000,41380,701.23
90.00,82000,41390,706.17
90.00,82000,41400,705.11
90.00,82000,41410,688.95
90.00,82000,41420,708.09
90.00,82000,41430,690.74
90.00,82000,41440,686.43
90.00,82000,41450,673.61
90.00,82000,41460,672.45
90.00,82000,41470,671.43
90.00,82000,41480,673.16
90.00,82000,41490,678.77
90.00,82000,41500,673.83
90.00,82000,41510,670.95
90.00,82000,41520,657.36
90.00,82000,41530,655.52
90.00,82000,41540,641.41
90.00,82000,41550,646.19
90.00,82000,41560,635.41
90.00,82000,41570,643.83
90.00,82000,41580,646.71
90.00,82000,41590,639.7
90.00,82000,41600,631.79
90.00,82000,41610,639.86
90.00,82000,41620,628.17
90.00,82000,41630,618.92
90.00,82000,41640,625.96
90.00,82000,41650,622.66
90.00,82000,41660,624.79
90.00,82000,41670,612.56
90.00,82000,41680,620.54
90.00,82000,41690,607.93
90.00,82000,41700,601.93
90.00,82000,41710,607.45
90.00,82000,41720,580.37
90.00,82000,41730,595.49
90.00,82000,41740,594.44
90.00,82000,41750,607.37
90.00,82000,41760,595.82
90.00,82000,41770,592.04
90.00,82000,41780,596.25
90.00,82000,41790,596.02
90.00,82000,41800,595.7
90.00,82000,41810,585.97
90.00,82000,41820,576.3
90.00,82000,41830,567.54
90.00,82000,41840,575.53
90.00,82000,41850,568.38
90.00,82000,41860,562.28
90.00,82000,41870,569.6
90.00,82000,41880,561.18
90.00,82000,41890,571.32
90.00,82000,41900,567.7
90.00,82000,41910,564.94
90.00,82000,41920,565.3
90.00,82000,41930,558.06
90.00,82000,41940,552.85
270.00,82000,41950,551.17
270.00,82000,41960,548.29
270.00,82000,41970,558.63
270.00,82000,41980,544.42
270.00,82000,41990,545.25
270.00,82000,42000,571.08
270.00,82000,42010,578.89
270.00,82000,42020,579.9
270.00,82000,42030,570.6
270.00,82000,42040,577.02
270.00,82000,42050,577.31
270.00,82000,42060,584.3
270.00,82000,42070,589.78
270.00,82000,42080,581.19
270.00,82000,42090,599.2
270.00,82000,42100,601.75
270.00,82000,42110,607.73
270.00,82000,42120,614.95
270.00,82000,42130,619.84
270.00,82000,42140,624.53
270.00,82000,42150,628.29
270.00,82000,42160,626.81
270.00,82000,42170,621.53
270.00,82000,42180,641.65
270.00,82000,42190,636.51
270.00,82000,42200,652.41
270.00,82000,42210,653.25
270.00,82000,42220,651.51
270.00,82000,42230,654.08
270.00,82000,42240,660.67
270.00,82000,42250,664.3
270.00,82000,42260,665.24
270.00,82000,42270,678.96
270.00,82000,42280,673.24
270.00,82000,42290,679.69
270.00,82000,42300,692.4
270.00,82000,42310,699.61
270.00,82000,42320,692.69
270.00,82000,42330,706.91
270.00,82000,42340,707.29
270.00,82000,42350,702.48
270.00,82000,42360,707.2
270.00,82000,42370,712.47
270.00,82000,42380,728.1
270.00,82000,42390,723.46
270.00,82000,42400,726.68
270.00,82000,42410,732.43
270.00,82000,42420,729.61
270.00,82000,42430,743.6
270.00,82000,42440,736.08
270.00,82000,42450,742.37
270.00,82000,42460,754.76
270.00,82000,42470,761.95
270.00,82000,42480,769.27
270.00,82000,42490,765.99
270.00,82000,42500,775.7
270.00,82000,42510,773.85
270.00,82000,42520,784.9
270.00,82000,42530,782.87
270.00,82000,42540,782.38
270.00,82000,42550,777.49
270.00,82000,42560,783.11
270.00,82000,42570,803.01
270.00,82000,42580,804.21
270.00,82000,42590,813.72
270.00,82000,42600,817.61
270.00,82000,42610,804.63
270.00,82000,42620,804.36
270.00,82000,42630,805.85
270.00,82000,42640,808.71
270.00,82000,42650,819.88
270.00,82000,42660,814.84
270.00,82000,42670,818.02
270.00,82000,42680,820.73
270.00,82000,42690,830.98
270.00,82000,42700,850.39
270.00,82000,42710,851.55
270.00,82000,42720,857.72
270.00,82000,42730,851.31
270.00,82000,42740,848.3
270.00,82000,42750,850.45
270.00,82000,42760,846.1
90.00,82100,42770,840.55
90.00,82100,42780,839.75
90.00,82100,42790,832.4
90.00,82100,42800,818.1
90.00,82100,42810,818.01
90.00,82100,42820,814.67
90.00,82100,42830,816.18
90.00,82100,42840,801.17
90.00,82100,42850,809.2
90.00,82100,42860,811.44
90.00,82100,42870,807.71
90.00,82100,42880,800.4
90.00,82100,42890,798.22
90.00,82100,42900,793.17
90.00,82100,42910,807.26
90.00,82100,42920,792.78
90.00,82100,42930,775.1
90.00,82100,42940,787.43
90.00,82100,42950,789.77
90.00,82100,42960,778.77
90.00,82100,42970,785.34
90.00,82100,42980,791.09
90.00,82100,42990,768.58
90.00,82100,43000,764.72
90.00,82100,43010,768.31
90.00,82100,43020,762.57
90.00,82100,43030,748.72
90.00,82100,43040,745.04
90.00,82100,43050,751.67
90.00,82100,43060,760.15
90.00,82100,43070,756.68
90.00,82100,43080,753.03
90.00,82100,43090,743.91
90.00,82100,43100,742.78
90.00,82100,43110,732.07
90.00,82100,43120,725.95
90.00,82100,43130,726
90.00,82100,43140,722.36
90.00,82100,43150,725.67
90.00,82100,43160,724.15
90.00,82100,43170,738.86
90.00,82100,43180,732.62
90.00,82100,43190,719.33
90.00,82100,43200,718.73
90.00,82100,43210,709.88
90.00,82100,43220,708.17
90.00,82100,43230,700.14
90.00,82100,43240,702.13
90.00,82100,43250,711.71
90.00,82100,43260,703.19
90.00,82100,43270,712.41
90.00,82100,43280,710.52
90.00,82100,43290,705.2
90.00,82100,43300,694.72
90.00,82100,43310,684.97
90.00,82100,43320,684.09
90.00,82100,43330,697.64
90.00,82100,43340,668.57
90.00,82100,43350,668.05
90.00,82100,43360,678.91
90.00,82100,43370,686.87
90.00,82100,43380,675.17
90.00,82100,43390,687.74
90.00,82100,43400,673.13
90.00,82100,43410,669.98
90.00,82100,43420,654.24
90.00,82100,43430,645.23
90.00,82100,43440,636.23
90.00,82100,43450,643.9
90.00,82100,43460,648.23
90.00,82100,43470,646.81
90.00,82100,43480,651.23
90.00,82100,43490,644.35
90.00,82100,43500,646.46
90.00,82100,43510,641.8
90.00,82100,43520,646.22
90.00,82100,43530,630.57
90.00,82100,43540,640.35
90.00,82100,43550,625.18
90.00,82100,43560,622.9
90.00,82100,43570,619.96
90.00,82100,43580,622.72
90.00,82100,43590,609.94
90.00,82100,43600,614.84
90.00,82100,43610,611.65
90.00,82100,43620,614.7
90.00,82100,43630,601.64
90.00,82100,43640,606.51
90.00,82100,43650,598.17
90.00,82100,43660,597.11
90.00,82100,43670,600.34
90.00,82100,43680,590.33
90.00,82100,43690,603.36
90.00,82100,43700,590.61
90.00,82100,43710,590.36
90.00,82100,43720,599.73
90.00,82100,43730,584.52
90.00,82100,43740,584.65
90.00,82100,43750,580.73
90.00,82100,43760,596.73
90.00,82100,43770,589.1
90.00,82100,43780,575.07
90.00,82100,43790,571.07
270.00,82100,43800,573.43
270.00,82100,43810,566.07
270.00,82100,43820,579.04
270.00,82100,43830,579
270.00,82100,43840,581.12
270.00,82100,43850,599.8
270.00,82100,43860,584.22
270.00,82100,43870,582.51
270.00,82100,43880,588.41
270.00,82100,43890,596.52
270.00,82100,43900,597.87
270.00,82100,43910,618.29
270.00,82100,43920,617.72
270.00,82100,43930,621.61
270.00,82100,43940,626.51
270.00,82100,43950,616.96
270.00,82100,43960,627.6
270.00,82100,43970,630.69
270.00,82100,43980,635.52
270.00,82100,43990,635.35
270.00,82100,44000,642.61
270.00,82100,44010,647.81
270.00,82100,44020,638.59
270.00,82100,44030,652.6
270.00,82100,44040,660.84
270.00,82100,44050,664.32
270.00,82100,44060,685.24
270.00,82100,44070,672.6
270.00,82100,44080,684.18
270.00,82100,44090,674.02
270.00,82100,44100,677.64
270.00,82100,44110,689.18
270.00,82100,44120,683.86
270.00,82100,44130,703.99
270.00,82100,44140,679.76
270.00,82100,44150,705.13
270.00,82100,44160,701.98
270.00,82100,44170,713.82
270.00,82100,44180,717.32
270.00,82100,44190,724
270.00,82100,44200,734.3
270.00,82100,44210,726.75
270.00,82100,44220,728.8
270.00,82100,44230,731.71
270.00,82100,44240,744.09
270.00,82100,44250,744.92
270.00,82100,44260,748.02
270.00,82100,44270,755.58
270.00,82100,44280,755.66
270.00,82100,44290,756.58
270.00,82100,44300,751.2
270.00,82100,44310,761.02
270.00,82100,44320,766.46
270.00,82100,44330,770.59
270.00,82100,44340,785.51
270.00,82100,44350,778.99
270.00,82100,44360,775.97
270.00,82100,44370,789.03
270.00,82100,44380,793.55
270.00,82100,44390,812.44
270.00,82100,44400,802.65
270.00,82100,44410,818.42
270.00,82100,44420,821.07
270.00,82100,44430,824.64
270.00,82100,44440,825.88
270.00,82200,44450,825.69
90.00,82200,44460,835.06
90.00,82200,44470,809.55
90.00,82200,44480,808.75
90.00,82200,44490,788.07
90.00,82200,44500,787.7
90.00,82200,44510,774.34
90.00,82200,44520,790.39
90.00,82200,44530,784.88
90.00,82200,44540,780.75
90.00,82200,44550,770.07
90.00,82200,44560,777.28
90.00,82200,44570,784.6
90.00,82200,44580,768.9
90.00,82200,44590,767.78
90.00,82200,44600,772.22
90.00,82200,44610,754.44
90.00,82200,44620,751.62
90.00,82200,44630,750.45
90.00,82200,44640,750.34
90.00,82200,44650,753.67
90.00,82200,44660,753.06
90.00,82200,44670,766.04
90.00,82200,44680,748.73
90.00,82200,44690,738.07
90.00,82200,44700,754.37
90.00,82200,44710,737.97
90.00,82200,44720,740.12
90.00,82200,44730,726.68
90.00,82200,44740,726.67
90.00,82200,44750,723.33
90.00,82200,44760,728.48
90.00,82200,44770,731.07
90.00,82200,44780,736.46
90.00,82200,44790,730.59
90.00,82200,44800,731.87
90.00,82200,44810,728.96
90.00,82200,44820,729.91
90.00,82200,44830,721.81
90.00,82200,44840,708.04
90.00,82200,44850,706.49
90.00,82200,44860,715.14
90.00,82200,44870,703.19
90.00,82200,44880,702.41
90.00,82200,44890,695.37
90.00,82200,44900,706.85
90.00,82200,44910,702.44
90.00,82200,44920,668.1
90.00,82200,44930,707.4
90.00,82200,44940,711.28
90.00,82200,44950,701.03
90.00,82200,44960,691.31
90.00,82200,44970,681.33
90.00,82200,44980,678.61
90.00,82200,44990,691.99
90.00,82200,45000,675.33
90.00,82200,45010,666.85
90.00,82200,45020,665.17
90.00,82200,45030,661.68
90.00,82200,45040,669.24
90.00,82200,45050,659.93
90.00,82200,45060,666.96
90.00,82200,45070,659.42
90.00,82200,45080,666.31
90.00,82200,45090,651.48
90.00,82200,45100,645.59
90.00,82200,45110,642.02
90.00,82200,45120,639.88
90.00,82200,45130,649.69
90.00,82200,45140,654.82
90.00,82200,45150,641.65
90.00,82200,45160,642.88
90.00,82200,45170,651.78
90.00,82200,45180,638.34
90.00,82200,45190,638.03
90.00,82200,45200,646.18
90.00,82200,45210,632.99
90.00,82200,45220,644.82
90.00,82200,45230,639.83
90.00,82200,45240,623.92
90.00,82200,45250,616.11
90.00,82200,45260,619.34
90.00,82200,45270,624.49
90.00,82200,45280,625.86
90.00,82200,45290,638.11
90.00,82200,45300,622.56
90.00,82200,45310,622.96
90.00,82200,45320,622.69
90.00,82200,45330,614.49
90.00,82200,45340,614.95
90.00,82200,45350,606.51
90.00,82200,45360,605.44
90.00,82200,45370,602.92
90.00,82200,45380,619.05
90.00,82200,45390,613.85
90.00,82200,45400,601.26
90.00,82200,45410,597.69
90.00,82200,45420,581
90.00,82200,45430,596.45
90.00,82200,45440,574.53
90.00,82200,45450,599.81
90.00,82200,45460,587.56
90.00,82200,45470,580.08
90.00,82200,45480,580.01
90.00,82200,45490,581.21
90.00,82200,45500,583.14
90.00,82200,45510,557.86
90.00,82200,45520,573.14
90.00,82200,45530,573.01
90.00,82200,45540,557.24
90.00,82200,45550,548.84
90.00,82200,45560,568.38
90.00,82200,45570,565.91
90.00,82200,45580,553.57
90.00,82200,45590,550.02
90.00,82200,45600,570
90.00,82200,45610,563.64
90.00,82200,45620,561.24
90.00,82200,45630,553.45
90.00,82200,45640,551.83
270.00,82200,45650,530.77
270.00,82200,45660,541.59
270.00,82200,45670,544.69
270.00,82200,45680,536.79
270.00,82200,45690,562.74
270.00,82200,45700,543.58
270.00,82200,45710,555.78
270.00,82200,45720,542.04
270.00,82200,45730,558.97
270.00,82200,45740,568.69
270.00,82200,45750,580.18
270.00,82200,45760,563.96
270.00,82200,45770,582.18
270.00,82200,45780,595.96
270.00,82200,45790,585.09
270.00,82200,45800,580.46
270.00,82200,45810,585.19
270.00,82200,45820,586.23
270.00,82200,45830,606.63
270.00,82200,45840,604.54
270.00,82200,45850,614.96
270.00,82200,45860,633.18
270.00,82200,45870,626.65
270.00,82200,45880,626.97
270.00,82200,45890,620.63
270.00,82200,45900,613.39
270.00,82200,45910,620.01
270.00,82200,45920,621.21
270.00,82200,45930,620.72
270.00,82200,45940,630.37
270.00,82200,45950,625.19
270.00,82200,45960,643.5
270.00,82200,45970,636.38
270.00,82200,45980,649.67
270.00,82200,45990,649.97
270.00,82200,46000,645.15
270.00,82200,46010,655.01
270.00,82200,46020,664.7
270.00,82200,46030,655.58
270.00,82200,46040,668.39
270.00,82200,46050,661.67
270.00,82200,46060,677.12
270.00,82200,46070,669.74
270.00,82200,46080,681.19
270.00,82200,46090,689.8
270.00,82200,46100,684.83
270.00,82200,46110,688.32
270.00,82200,46120,680.45
270.00,82200,46130,693.07
270.00,82200,46140,709.37
270.00,82200,46150,709.03
270.00,82200,46160,726.88
270.00,82200,46170,729.41
270.00,82200,46180,717.22
270.00,82200,46190,730.66
270.00,82200,46200,721.57
270.00,82200,46210,722.26
270.00,82200,46220,724.75
270.00,82200,46230,732.25
270.00,82200,46240,739.6
270.00,82200,46250,738.75
270.00,82200,46260,751.4
270.00,82200,46270,744.98
270.00,82200,46280,751.97
270.00,82200,46290,758.97
270.00,82200,46300,761.42
270.00,82200,46310,761.34
270.00,82200,46320,766.79
270.00,82200,46330,765.47
270.00,82200,46340,784.74
270.00,82200,46350,780.13
90.00,82300,46360,786.38
90.00,82300,46370,780.28
90.00,82300,46380,783.06
90.00,82300,46390,783.91
90.00,82300,46400,786.42
90.00,82300,46410,785.13
90.00,82300,46420,757.13
90.00,82300,46430,768.22
90.00,82300,46440,766.81
90.00,82300,46450,764.56
90.00,82300,46460,754.66
90.00,82300,46470,771.33
90.00,82300,46480,761.33
90.00,82300,46490,750.73
90.00,82300,46500,738.55
90.00,82300,46510,740.47
90.00,82300,46520,760.95
90.00,82300,46530,741.9
90.00,82300,46540,735.93
90.00,82300,46550,742.36
90.00,82300,46560,729.91
90.00,82300,46570,749.99
90.00,82300,46580,729.39
90.00,82300,46590,707.52
90.00,82300,46600,727.65
90.00,82300,46610,724.03
90.00,82300,46620,718.25
90.00,82300,46630,718.63
90.00,82300,46640,725.33
90.00,82300,46650,731.7
90.00,82300,46660,714.09
90.00,82300,46670,727.04
90.00,82300,46680,738.52
90.00,82300,46690,726.53
90.00,82300,46700,735.75
90.00,82300,46710,712.34
90.00,82300,46720,702.33
90.00,82300,46730,711.73
90.00,82300,46740,697.73
90.00,82300,46750,684.64
90.00,82300,46760,694.06
90.00,82300,46770,703.4
90.00,82300,46780,689.7
90.00,82300,46790,683.31
90.00,82300,46800,686.66
90.00,82300,46810,695.76
90.00,82300,46820,674.46
90.00,82300,46830,676.47
90.00,82300,46840,691.19
90.00,82300,46850,701.93
90.00,82300,46860,690.48
90.00,82300,46870,686.1
90.00,82300,46880,680.86
90.00,82300,46890,672.2
90.00,82300,46900,669.9
90.00,82300,46910,654.23
90.00,82300,46920,654.93
90.00,82300,46930,679.54
90.00,82300,46940,663.9
90.00,82300,46950,675.51
90.00,82300,46960,685.96
90.00,82300,46970,663.57
90.00,82300,46980,662.14
90.00,82300,46990,661.41
90.00,82300,47000,654.98
90.00,82300,47010,668.63
90.00,82300,47020,662
90.00,82300,47030,661.39
90.00,82300,47040,656.49
90.00,82300,47050,649.38
90.00,82300,47060,645.09
90.00,82300,47070,651.37
90.00,82300,47080,639.52
90.00,82300,47090,638.74
90.00,82300,47100,662.61
90.00,82300,47110,656.9
90.00,82300,47120,646.69
90.00,82300,47130,638.18
90.00,82300,47140,645.9
90.00,82300,47150,632.66
90.00,82300,47160,652.36
90.00,82300,47170,637.18
90.00,82300,47180,636.41
90.00,82300,47190,629.98
90.00,82300,47200,644.54
90.00,82300,47210,628.9
90.00,82300,47220,626.57
90.00,82300,47230,615.75
90.00,82300,47240,616.89
90.00,82300,47250,615.17
90.00,82300,47260,615.62
90.00,82300,47270,619.6
90.00,82300,47280,621.18
90.00,82300,47290,630.11
90.00,82300,47300,620.92
90.00,82300,47310,615.84
90.00,82300,47320,621.44
90.00,82300,47330,619.83
90.00,82300,47340,609.68
90.00,82300,47350,598.46
90.00,82300,47360,609.56
90.00,82300,47370,593.29
90.00,82300,47380,598.78
90.00,82300,47390,585.04
90.00,82300,47400,580.16
90.00,82300,47410,583.65
90.00,82300,47420,587.6
90.00,82300,47430,601.9
90.00,82300,47440,599.87
90.00,82300,47450,585.44
90.00,82300,47460,583.22
90.00,82300,47470,573.02
90.00,82300,47480,575.73
90.00,82300,47490,572.34
90.00,82300,47500,569.3
90.00,82300,47510,558.72
90.00,82300,47520,552.01
90.00,82300,47530,562.91
90.00,82300,47540,559.36
90.00,82300,47550,557.52
90.00,82300,47560,570.08
90.00,82300,47570,569.1
90.00,82300,47580,575.07
